population,border_color,name,set_or_source,collector_number,scryfall_id,card_pk,matched_printing,census,image_url,image_w,image_h,aspect_ratio,bleed_class,prod_layout_class,placement,avg_r,avg_g,avg_b,brightness,saturation,mean_std_r,uniform,classifier_verdict,left_r,left_g,left_b,left_brightness,left_saturation,left_std_r,left_n_px,right_r,right_g,right_b,right_brightness,right_saturation,right_std_r,right_n_px,top_r,top_g,top_b,top_brightness,top_saturation,top_std_r,top_n_px,bottom_r,bottom_g,bottom_b,bottom_brightness,bottom_saturation,bottom_std_r,bottom_n_px
catalogue,white,Birds of Paradise [7ED],Zahakis,,,155127,Birds of Paradise [7ed 231],full,https://cdn.proxyprints.ca/images/google_drive/full/19gGfS9PVcwYwImAnoeydtDrGJnLNCxdI.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Birds of Paradise [7ED],Zahakis,,,155127,Birds of Paradise [7ed 231],full,https://cdn.proxyprints.ca/images/google_drive/full/19gGfS9PVcwYwImAnoeydtDrGJnLNCxdI.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,15.38,22.44,11.73,16.52,10.71,23.92,False,borderless,12.46,20.71,9.23,14.13,11.49,16.67,7852,29.29,39.68,22.45,30.47,17.23,35.76,7852,12.03,17.06,9.95,13.01,7.1,28.67,5629,7.75,12.3,5.27,8.44,7.02,14.58,5629
catalogue,white,Underworld Dreams [8ED],PsilosX,,,228506,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1BXS0Kurw_lCqQ_LlWf5Jn7izrdCu9tez.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,57.4,48.85,42.19,49.48,15.21,49.68,False,borderless,104.36,73.26,47.98,75.2,56.38,96.99,9072,75.65,57.34,40.11,57.7,35.54,76.68,8424,49.6,64.79,80.68,65.02,31.07,25.05,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Underworld Dreams [8ED],PsilosX,,,228506,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1BXS0Kurw_lCqQ_LlWf5Jn7izrdCu9tez.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,57.4,48.85,42.19,49.48,15.21,49.68,False,borderless,104.36,73.26,47.98,75.2,56.38,96.99,9072,75.65,57.34,40.11,57.7,35.54,76.68,8424,49.6,64.79,80.68,65.02,31.07,25.05,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Underworld Dreams [8ED],PsilosX,,,228506,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1BXS0Kurw_lCqQ_LlWf5Jn7izrdCu9tez.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,67.86,59.17,51.66,59.56,16.2,65.77,False,borderless,110.18,83.13,59.38,84.23,50.8,92.71,7852,88.73,68.95,50.67,69.45,38.06,76.74,7852,52.85,64.94,76.94,64.91,24.09,30.68,5629,19.66,19.66,19.66,19.66,0.0,62.95,5629
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,229780,Food [sld 2012],full,https://cdn.proxyprints.ca/images/google_drive/full/1BlOgymrjd_VUGegdh-1Ii79ksnuQQYms.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,249,248,244,247.0,5,0.0,True,white,249,248,244,247.0,5,0.0,9072,249,248,244,247.0,5,0.0,8424,249,248,244,247.0,5,0.0,6664,249,248,244,247.0,5,0.0,6664
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,229780,Food [sld 2012],full,https://cdn.proxyprints.ca/images/google_drive/full/1BlOgymrjd_VUGegdh-1Ii79ksnuQQYms.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,249,248,244,247.0,5,0.0,True,white,249,248,244,247.0,5,0.0,9072,249,248,244,247.0,5,0.0,8424,249,248,244,247.0,5,0.0,6664,249,248,244,247.0,5,0.0,6664
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,229780,Food [sld 2012],full,https://cdn.proxyprints.ca/images/google_drive/full/1BlOgymrjd_VUGegdh-1Ii79ksnuQQYms.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,241.16,241.05,235.87,239.36,5.29,34.32,False,borderless,247.7,245.39,241.1,244.73,6.6,13.66,7852,245.66,244.19,239.91,243.26,5.74,24.21,7852,228.66,232.99,224.77,228.81,8.23,64.14,5629,242.62,241.63,237.7,240.65,4.92,35.28,5629
catalogue,white,Wild Growth [7ED] (Tony Szczudlo),Polymath,,,194223,Wild Growth [7ed 282],full,https://cdn.proxyprints.ca/images/google_drive/full/1Cf35eyB4Be21VPOng_ope42vr_kqDn4w.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,40.34,65.73,33.82,46.63,31.91,28.25,False,borderless,54.2,91.91,45.69,63.93,46.23,40.64,9072,68.64,103.58,51.29,74.51,52.29,47.78,8424,38.51,67.42,38.28,48.07,29.13,24.59,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Wild Growth [7ED] (Tony Szczudlo),Polymath,,,194223,Wild Growth [7ed 282],full,https://cdn.proxyprints.ca/images/google_drive/full/1Cf35eyB4Be21VPOng_ope42vr_kqDn4w.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,40.34,65.73,33.82,46.63,31.91,28.25,False,borderless,54.2,91.91,45.69,63.93,46.23,40.64,9072,68.64,103.58,51.29,74.51,52.29,47.78,8424,38.51,67.42,38.28,48.07,29.13,24.59,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Wild Growth [7ED] (Tony Szczudlo),Polymath,,,194223,Wild Growth [7ed 282],full,https://cdn.proxyprints.ca/images/google_drive/full/1Cf35eyB4Be21VPOng_ope42vr_kqDn4w.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,53.92,78.23,40.25,57.47,37.98,39.78,False,borderless,77.39,114.69,56.3,82.79,58.39,40.54,7852,90.2,124.04,59.28,91.17,64.76,47.54,7852,37.92,64.01,35.24,45.72,28.78,25.82,5629,10.19,10.19,10.19,10.19,0.0,45.21,5629
catalogue,white,Underworld Dreams (Normal) [8ED],PsilosX,,,224613,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1EAFKycLtPl8tQyLAQLErd81MR7N-rkSG.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Underworld Dreams (Normal) [8ED],PsilosX,,,224613,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1EAFKycLtPl8tQyLAQLErd81MR7N-rkSG.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Underworld Dreams (Normal) [8ED],PsilosX,,,224613,Underworld Dreams [8ed 168],full,https://cdn.proxyprints.ca/images/google_drive/full/1EAFKycLtPl8tQyLAQLErd81MR7N-rkSG.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,31.97,35.46,32.37,33.27,3.49,49.18,False,borderless,37.28,42.48,36.64,38.8,5.84,42.38,7852,41.99,46.32,41.87,43.4,4.45,48.61,7852,24.05,28.48,26.39,26.31,4.44,36.86,5629,24.57,24.57,24.57,24.57,0.0,68.85,5629
catalogue,white,Wu Scout (Normal) [PTK],WarpDandy,,,98677,Wu Scout [ptk 62],full,https://cdn.proxyprints.ca/images/google_drive/full/1EpnIaVB1SRAxadtd989GmDVBijVn9zCp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Wu Scout (Normal) [PTK],WarpDandy,,,98677,Wu Scout [ptk 62],full,https://cdn.proxyprints.ca/images/google_drive/full/1EpnIaVB1SRAxadtd989GmDVBijVn9zCp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Wu Scout (Normal) [PTK],WarpDandy,,,98677,Wu Scout [ptk 62],full,https://cdn.proxyprints.ca/images/google_drive/full/1EpnIaVB1SRAxadtd989GmDVBijVn9zCp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,42.3,88.04,113.13,81.16,70.82,47.48,False,borderless,51.97,116.01,151.57,106.52,99.6,44.69,7852,59.46,130.65,169.79,119.97,110.33,44.9,7852,42.44,90.17,115.8,82.81,73.36,44.37,5629,15.34,15.33,15.33,15.34,0.0,55.95,5629
catalogue,white,Mountain (Expedition) [5ED],PsilosX Basics,,,229370,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1GoBp3MeFJhNbkEJR7AM-ON0UK8wPwMMZ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain (Expedition) [5ED],PsilosX Basics,,,229370,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1GoBp3MeFJhNbkEJR7AM-ON0UK8wPwMMZ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain (Expedition) [5ED],PsilosX Basics,,,229370,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1GoBp3MeFJhNbkEJR7AM-ON0UK8wPwMMZ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,42.46,35.2,34.22,37.29,8.24,55.83,False,borderless,49.38,45.67,48.23,47.76,3.71,55.64,7852,68.1,50.92,49.41,56.14,18.69,70.58,7852,30.33,22.17,17.22,23.24,13.11,31.36,5629,22.02,22.02,22.02,22.02,0.0,65.72,5629
catalogue,white,Dark Ritual [5ED],PsilosX,,,221193,Dark Ritual [5ed 153],full,https://cdn.proxyprints.ca/images/google_drive/full/1H-q1cpcy0dsSodTq1T10Nvc2xN555TSI.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,69.65,19.53,11.82,33.67,57.83,39.32,False,borderless,78.07,22.13,15.73,38.64,62.35,63.3,9072,78.54,19.78,12.69,37.0,65.85,65.58,8424,122.0,36.22,18.86,59.03,103.14,28.41,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Dark Ritual [5ED],PsilosX,,,221193,Dark Ritual [5ed 153],full,https://cdn.proxyprints.ca/images/google_drive/full/1H-q1cpcy0dsSodTq1T10Nvc2xN555TSI.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,69.65,19.53,11.82,33.67,57.83,39.32,False,borderless,78.07,22.13,15.73,38.64,62.35,63.3,9072,78.54,19.78,12.69,37.0,65.85,65.58,8424,122.0,36.22,18.86,59.03,103.14,28.41,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Dark Ritual [5ED],PsilosX,,,221193,Dark Ritual [5ed 153],full,https://cdn.proxyprints.ca/images/google_drive/full/1H-q1cpcy0dsSodTq1T10Nvc2xN555TSI.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,89.41,26.47,17.25,44.38,72.16,54.88,False,borderless,109.1,26.09,16.11,50.43,92.99,67.72,7852,99.4,24.99,17.7,47.36,81.7,68.96,7852,131.43,37.12,17.49,62.01,113.93,22.69,5629,17.69,17.69,17.69,17.69,0.0,60.16,5629
catalogue,white,Plow Under [8ED],PsilosX,,,220158,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1HJ-JGYY08UNwLQf7YWZjyKMnsU2DjvOk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,29.13,54.64,59.1,47.62,29.97,11.96,True,black,27.29,43.92,44.66,38.62,17.37,17.08,9072,34.02,54.71,54.48,47.74,20.69,19.43,8424,55.22,119.92,137.26,104.13,82.04,11.34,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Plow Under [8ED],PsilosX,,,220158,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1HJ-JGYY08UNwLQf7YWZjyKMnsU2DjvOk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,29.13,54.64,59.1,47.62,29.97,11.96,True,black,27.29,43.92,44.66,38.62,17.37,17.08,9072,34.02,54.71,54.48,47.74,20.69,19.43,8424,55.22,119.92,137.26,104.13,82.04,11.34,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Plow Under [8ED],PsilosX,,,220158,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1HJ-JGYY08UNwLQf7YWZjyKMnsU2DjvOk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,39.54,65.8,69.07,58.14,29.53,28.64,False,borderless,38.97,59.36,58.27,52.2,20.39,16.41,7852,46.97,73.26,74.69,64.97,27.72,21.26,7852,51.98,110.33,123.07,95.13,71.08,13.09,5629,20.25,20.25,20.25,20.25,0.0,63.8,5629
catalogue,white,Mountain (Universes Beyond) [5ED],PsilosX Basics,,,224172,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1I8-14xZxl2N_LRt1QzUfXPeu6D9yvOgM.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,0.0,0.0,0.0,0.0,0.0,0.01,True,black,0.0,0.0,0.0,0.0,0.0,0.06,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain (Universes Beyond) [5ED],PsilosX Basics,,,224172,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1I8-14xZxl2N_LRt1QzUfXPeu6D9yvOgM.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,0.0,0.0,0.0,0.0,0.0,0.01,True,black,0.0,0.0,0.0,0.0,0.0,0.06,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain (Universes Beyond) [5ED],PsilosX Basics,,,224172,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1I8-14xZxl2N_LRt1QzUfXPeu6D9yvOgM.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,14.4,44.72,76.31,45.14,61.91,27.78,False,borderless,17.77,54.55,75.26,49.2,57.49,23.27,7852,7.22,47.99,71.57,42.26,64.36,11.94,7852,27.27,70.98,153.05,83.77,125.78,42.61,5629,5.35,5.35,5.35,5.35,0.0,33.3,5629
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,224105,Food [sld 2010],full,https://cdn.proxyprints.ca/images/google_drive/full/1I832i6VlEWyeKsNwsw6ifZATkehBhK8m.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,249.05,249.05,249.05,249.05,0.0,0.14,True,white,249,249,249,249.0,0,0.0,9072,249.03,249.03,249.03,249.03,0.0,0.17,8424,249,249,249,249.0,0,0.0,6664,249.19,249.19,249.19,249.19,0.0,0.39,6664
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,224105,Food [sld 2010],full,https://cdn.proxyprints.ca/images/google_drive/full/1I832i6VlEWyeKsNwsw6ifZATkehBhK8m.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,249.05,249.05,249.05,249.05,0.0,0.14,True,white,249,249,249,249.0,0,0.0,9072,249.03,249.03,249.03,249.03,0.0,0.17,8424,249,249,249,249.0,0,0.0,6664,249.19,249.19,249.19,249.19,0.0,0.39,6664
catalogue,white,Food [SLD] (scan),PsilosX Tokens,,,224105,Food [sld 2010],full,https://cdn.proxyprints.ca/images/google_drive/full/1I832i6VlEWyeKsNwsw6ifZATkehBhK8m.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,245.57,243.81,242.25,243.88,3.33,18.4,False,borderless,249.05,249.05,249.05,249.05,0.0,0.22,7852,248.13,248.21,248.22,248.18,0.09,13.67,7852,242.4,235.26,229.0,235.55,13.4,24.3,5629,242.72,242.72,242.72,242.72,0.0,35.42,5629
catalogue,white,Llanowar Elves [9ED],Zahakis,,,154297,Llanowar Elves [9ed 253],full,https://cdn.proxyprints.ca/images/google_drive/full/1IOjvPwyw-oF9dJrXZjXqG6I8LFQLyr9v.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Llanowar Elves [9ED],Zahakis,,,154297,Llanowar Elves [9ed 253],full,https://cdn.proxyprints.ca/images/google_drive/full/1IOjvPwyw-oF9dJrXZjXqG6I8LFQLyr9v.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Llanowar Elves [9ED],Zahakis,,,154297,Llanowar Elves [9ed 253],full,https://cdn.proxyprints.ca/images/google_drive/full/1IOjvPwyw-oF9dJrXZjXqG6I8LFQLyr9v.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,15.38,22.44,11.73,16.52,10.71,23.92,False,borderless,12.46,20.71,9.23,14.13,11.49,16.67,7852,29.29,39.68,22.45,30.47,17.23,35.76,7852,12.03,17.06,9.95,13.01,7.1,28.67,5629,7.75,12.3,5.27,8.44,7.02,14.58,5629
catalogue,white,Plow Under [8ED],PsilosX,,,227780,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1IPuYPGaw1Eo4lFYKXGCBCpFGdOu33Aim.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,30.7,49.6,51.71,44.0,21.01,15.18,True,black,28.58,42.75,44.22,38.52,15.64,18.26,9072,38.77,60.67,62.22,53.88,23.45,23.1,8424,55.47,94.98,100.4,83.62,44.94,19.38,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Plow Under [8ED],PsilosX,,,227780,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1IPuYPGaw1Eo4lFYKXGCBCpFGdOu33Aim.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,30.7,49.6,51.71,44.0,21.01,15.18,True,black,28.58,42.75,44.22,38.52,15.64,18.26,9072,38.77,60.67,62.22,53.88,23.45,23.1,8424,55.47,94.98,100.4,83.62,44.94,19.38,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Plow Under [8ED],PsilosX,,,227780,Plow Under [8ed 272],full,https://cdn.proxyprints.ca/images/google_drive/full/1IPuYPGaw1Eo4lFYKXGCBCpFGdOu33Aim.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,41.81,61.75,62.37,55.31,20.56,31.62,False,borderless,36.65,55.12,54.82,48.86,18.47,12.95,7852,58.44,83.87,81.92,74.74,25.43,28.54,7852,51.88,87.74,92.49,77.37,40.6,21.2,5629,20.26,20.26,20.26,20.26,0.0,63.78,5629
catalogue,white,Sulfurous Springs (Jeff Miracola) [5ED],Zahakis,,,154595,Sulfurous Springs [5ed 424],full,https://cdn.proxyprints.ca/images/google_drive/full/1JxCwqMSYD31PfQcCG3NyNW8-xnf3z_Nn.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Sulfurous Springs (Jeff Miracola) [5ED],Zahakis,,,154595,Sulfurous Springs [5ed 424],full,https://cdn.proxyprints.ca/images/google_drive/full/1JxCwqMSYD31PfQcCG3NyNW8-xnf3z_Nn.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Sulfurous Springs (Jeff Miracola) [5ED],Zahakis,,,154595,Sulfurous Springs [5ed 424],full,https://cdn.proxyprints.ca/images/google_drive/full/1JxCwqMSYD31PfQcCG3NyNW8-xnf3z_Nn.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,61.55,55.42,46.82,54.6,14.74,65.56,False,borderless,31.96,26.81,19.13,25.97,12.83,64.71,7852,41.57,33.86,24.56,33.33,17.01,71.0,7852,155.6,149.24,136.25,147.03,19.35,93.31,5629,17.09,11.79,7.35,12.07,9.74,33.22,5629
catalogue,white,Merchant Scroll [8ED],PsilosX,,,226746,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1NFuMFxUo3DaqiUD5g7WBSLmdLblVtxEp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,49.63,77.61,90.63,72.62,41.0,20.48,False,borderless,46.95,87.86,97.5,77.44,50.54,29.83,9072,68.17,98.59,117.91,94.89,49.74,34.35,8424,83.38,123.98,147.09,118.15,63.71,17.74,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Merchant Scroll [8ED],PsilosX,,,226746,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1NFuMFxUo3DaqiUD5g7WBSLmdLblVtxEp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,49.63,77.61,90.63,72.62,41.0,20.48,False,borderless,46.95,87.86,97.5,77.44,50.54,29.83,9072,68.17,98.59,117.91,94.89,49.74,34.35,8424,83.38,123.98,147.09,118.15,63.71,17.74,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Merchant Scroll [8ED],PsilosX,,,226746,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1NFuMFxUo3DaqiUD5g7WBSLmdLblVtxEp.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,67.01,98.14,109.69,91.61,42.68,36.45,False,borderless,79.36,125.1,130.12,111.53,50.75,42.46,7852,90.8,129.93,149.22,123.32,58.41,30.44,7852,79.86,119.49,141.4,113.58,61.54,12.59,5629,18.02,18.02,18.02,18.02,0.0,60.31,5629
catalogue,white,Ashnod's Altar [6ED] (DALLE),Polymath,,,194071,Ashnod's Altar [6ed 274],full,https://cdn.proxyprints.ca/images/google_drive/full/1Nd_vtHnRT5JTaAIG_e1nLelYTfc2AuVB.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,16.47,16.66,12.33,15.15,4.33,17.96,True,black,29.32,22.19,14.97,22.16,14.35,32.88,9072,22.54,26.37,16.96,21.96,9.41,28.51,8424,14.03,18.07,17.38,16.49,4.04,10.46,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Ashnod's Altar [6ED] (DALLE),Polymath,,,194071,Ashnod's Altar [6ed 274],full,https://cdn.proxyprints.ca/images/google_drive/full/1Nd_vtHnRT5JTaAIG_e1nLelYTfc2AuVB.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,16.47,16.66,12.33,15.15,4.33,17.96,True,black,29.32,22.19,14.97,22.16,14.35,32.88,9072,22.54,26.37,16.96,21.96,9.41,28.51,8424,14.03,18.07,17.38,16.49,4.04,10.46,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Ashnod's Altar [6ED] (DALLE),Polymath,,,194071,Ashnod's Altar [6ed 274],full,https://cdn.proxyprints.ca/images/google_drive/full/1Nd_vtHnRT5JTaAIG_e1nLelYTfc2AuVB.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,30.03,26.53,20.18,25.58,9.85,31.29,False,borderless,73.55,51.95,38.58,54.69,34.96,53.8,7852,26.12,29.85,18.67,24.88,11.18,21.53,7852,14.32,18.2,17.32,16.61,3.88,14.37,5629,6.13,6.13,6.13,6.13,0.0,35.45,5629
catalogue,white,Birds of Paradise (Normal) [7ED],Celid,,,183862,Birds of Paradise [7ed 231],full,https://cdn.proxyprints.ca/images/google_drive/full/1ONGar_-HhgQUtErczCa2K7tQeQm0VZOK.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Birds of Paradise (Normal) [7ED],Celid,,,183862,Birds of Paradise [7ed 231],full,https://cdn.proxyprints.ca/images/google_drive/full/1ONGar_-HhgQUtErczCa2K7tQeQm0VZOK.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Birds of Paradise (Normal) [7ED],Celid,,,183862,Birds of Paradise [7ed 231],full,https://cdn.proxyprints.ca/images/google_drive/full/1ONGar_-HhgQUtErczCa2K7tQeQm0VZOK.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,cardspace,63.41,83.71,66.63,71.25,20.31,60.2,False,borderless,71.39,99.73,75.93,82.35,28.34,49.0,7852,79.15,109.82,83.94,90.97,30.66,46.36,7852,53.23,75.45,56.81,61.83,22.22,54.01,5629,49.86,49.87,49.86,49.86,0.01,91.45,5629
catalogue,white,"Sulfurous Springs (Textless, Jeff Miracola) [5ED]",Zahakis,,,155174,Sulfurous Springs [5ed 424],full,https://cdn.proxyprints.ca/images/google_drive/full/1Oxtdlgv03g7bZ5xBbEwqpF_wozrVFtRq.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,"Sulfurous Springs (Textless, Jeff Miracola) [5ED]",Zahakis,,,155174,Sulfurous Springs [5ed 424],full,https://cdn.proxyprints.ca/images/google_drive/full/1Oxtdlgv03g7bZ5xBbEwqpF_wozrVFtRq.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,black,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
